date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:59:09	814472/814472	---MCZ	200	added ('OK')	text/html	etag:%2257b1d5b6a63c394606beff7284e4f694-ssl-df%22	https://shopery.netlify.app/main/index.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/index.html	(from )
17:59:09	1449/1449	---MCZ	404	error ('Not%20Found')	text/html	etag:1632130128-ssl-df	https://shopery.netlify.app/robots.txt		(from )
17:59:09	483/483	---M--	200	added ('OK')	image/png	etag:%22921659e419aeef8b175edd4ec0ff64d5-ssl%22	https://shopery.netlify.app/main/src/images/favicon/favicon-16x16.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/favicon/favicon-16x16.png	(from https://shopery.netlify.app/main/index.html)
17:59:10	13871/13871	---M-Z	200	added ('OK')	text/css	etag:%22cd0b07d880776c6d6ee88199f1079c96-ssl-df%22	https://shopery.netlify.app/main/src/lib/css/swiper-bundle.min.css	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/lib/css/swiper-bundle.min.css	(from https://shopery.netlify.app/main/index.html)
17:59:11	2819/2819	---M-Z	200	added ('OK')	text/css	etag:%22d52dbd7bd869408685d3b9b1e5d9a96f-ssl-df%22	https://shopery.netlify.app/main/src/lib/css/bvselect.css	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/lib/css/bvselect.css	(from https://shopery.netlify.app/main/index.html)
17:59:12	23011/23011	---MCZ	200	added ('OK')	text/css	etag:%22cf907c7a532de39b9068d9b546066928-ssl-df%22	https://shopery.netlify.app/main/src/lib/css/venobox.css	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/lib/css/venobox.css	(from https://shopery.netlify.app/main/index.html)
17:59:12	162764/162764	---MCZ	200	added ('OK')	text/css	etag:%22be997d627ab7bb53651c6a0170a29830-ssl-df%22	https://shopery.netlify.app/main/src/lib/css/bootstrap.min.css	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/lib/css/bootstrap.min.css	(from https://shopery.netlify.app/main/index.html)
17:59:13	293662/293662	---MCZ	200	added ('OK')	text/css	etag:%22d666df93df2eb5a10c1ebfea9ef74395-ssl-df%22	https://shopery.netlify.app/main/src/css/style.css	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/css/style.css	(from https://shopery.netlify.app/main/index.html)
17:59:14	133233/133233	---M--	200	added ('OK')	image/gif	etag:%22f030b3ef4867bfdb09708db33ddb73a6-ssl%22	https://shopery.netlify.app/main/src/images/loader.gif	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/loader.gif	(from https://shopery.netlify.app/main/index.html)
17:59:15	54005/54005	---M--	200	added ('OK')	image/png	etag:%22bea15c0b48a848aedf7b7567dabc729e-ssl%22	https://shopery.netlify.app/main/src/images/products/img-01.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/products/img-01.png	(from https://shopery.netlify.app/main/index.html)
17:59:15	56319/56319	---MCZ	200	added ('OK')	text/html	etag:%22fdfcbc079957170544d957ef1cedf976-ssl-df%22	https://shopery.netlify.app/main/sign-in.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/sign-in.html	(from https://shopery.netlify.app/main/index.html)
17:59:16	62225/62225	---MCZ	200	added ('OK')	text/html	etag:%2209ddbd3f7b0569e834bc0b28c35045c8-ssl-df%22	https://shopery.netlify.app/main/create-account.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/create-account.html	(from https://shopery.netlify.app/main/index.html)
17:59:17	2972/2972	---M--	200	added ('OK')	image/png	etag:%22c2a07491b25163d285d315605994dd61-ssl%22	https://shopery.netlify.app/main/src/images/logo.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/logo.png	(from https://shopery.netlify.app/main/index.html)
17:59:18	79049/79049	---MCZ	200	added ('OK')	text/html	etag:%22fef78854e9a5ae6d4a054b5c06e22fc1-ssl-df%22	https://shopery.netlify.app/main/wishlist.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/wishlist.html	(from https://shopery.netlify.app/main/index.html)
17:59:19	515264/515264	---MCZ	200	added ('OK')	text/html	etag:%223ec6921c4164b5e12fd72af0499a898c-ssl-df%22	https://shopery.netlify.app/main/home-02.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/home-02.html	(from https://shopery.netlify.app/main/index.html)
17:59:20	457185/457185	---MCZ	200	added ('OK')	text/html	etag:%22f2c617d1a1a1e7f3b15ee6f1ae31b683-ssl-df%22	https://shopery.netlify.app/main/home-03.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/home-03.html	(from https://shopery.netlify.app/main/index.html)
17:59:21	1228163/1228163	---MCZ	200	added ('OK')	text/html	etag:%2286e51d8590144252efc26b7f406ae325-ssl-df%22	https://shopery.netlify.app/main/home-04.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/home-04.html	(from https://shopery.netlify.app/main/index.html)
17:59:23	1989556/1989556	---MCZ	200	added ('OK')	text/html	etag:%22c2288f78b58fdda64344ce16b7737fe2-ssl-df%22	https://shopery.netlify.app/main/home-05.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/home-05.html	(from https://shopery.netlify.app/main/index.html)
17:59:23	340021/340021	---MCZ	200	added ('OK')	text/html	etag:%2246d8b2a060dcbd432dd738c51d8b960f-ssl-df%22	https://shopery.netlify.app/main/shop-01.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/shop-01.html	(from https://shopery.netlify.app/main/index.html)
17:59:24	232401/232401	---MCZ	200	added ('OK')	text/html	etag:%22ba7a4c268f076ab0ea89139e5e9a5f89-ssl-df%22	https://shopery.netlify.app/main/shop-02.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/shop-02.html	(from https://shopery.netlify.app/main/index.html)
17:59:25	74619/74619	---MCZ	200	added ('OK')	text/html	etag:%22bb97549b5c55d4f31ceaf0568cbc6366-ssl-df%22	https://shopery.netlify.app/main/user-dashboard.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/user-dashboard.html	(from https://shopery.netlify.app/main/index.html)
17:59:26	92577/92577	---MCZ	200	added ('OK')	text/html	etag:%2214009caa82216b2e61ba14bc89519f5f-ssl-df%22	https://shopery.netlify.app/main/order-history.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/order-history.html	(from https://shopery.netlify.app/main/index.html)
17:59:28	75203/75203	---MCZ	200	added ('OK')	text/html	etag:%22e0db55193082b2662ed8d134c52477f6-ssl-df%22	https://shopery.netlify.app/main/order-details.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/order-details.html	(from https://shopery.netlify.app/main/index.html)
17:59:29	72106/72106	---MCZ	200	added ('OK')	text/html	etag:%2257d6ae045e48a808c11e25941f48246c-ssl-df%22	https://shopery.netlify.app/main/account-setting.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/account-setting.html	(from https://shopery.netlify.app/main/index.html)
17:59:30	285704/285704	---MCZ	200	added ('OK')	text/html	etag:%22a536312a364254958813ec8daba0cd51-ssl-df%22	https://shopery.netlify.app/main/product-details.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/product-details.html	(from https://shopery.netlify.app/main/index.html)
17:59:31	64626/64626	---MCZ	200	added ('OK')	text/html	etag:%22f6dff0b4508d027eaf9e3e608312b3af-ssl-df%22	https://shopery.netlify.app/main/shopping-cart.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/shopping-cart.html	(from https://shopery.netlify.app/main/index.html)
17:59:32	57149/57149	---MCZ	200	added ('OK')	text/html	etag:%226aed6b53eb53e14c9c7c5fcaf0dbaeb0-ssl-df%22	https://shopery.netlify.app/main/faq.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/faq.html	(from https://shopery.netlify.app/main/index.html)
17:59:33	49976/49976	---MCZ	200	added ('OK')	text/html	etag:%220bb95109dc806db1fa35896f3fe07f9b-ssl-df%22	https://shopery.netlify.app/main/404.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/404.html	(from https://shopery.netlify.app/main/index.html)
17:59:34	165413/165413	---MCZ	200	added ('OK')	text/html	etag:%2247345a3c1063cfefa2687d255d54b051-ssl-df%22	https://shopery.netlify.app/main/blog-list.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/blog-list.html	(from https://shopery.netlify.app/main/index.html)
17:59:35	124161/124161	---MCZ	200	added ('OK')	text/html	etag:%225ba9bf97bf4199d34ced6fd75dea96ce-ssl-df%22	https://shopery.netlify.app/main/single-blog.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/single-blog.html	(from https://shopery.netlify.app/main/index.html)
17:59:36	280924/280924	---MCZ	200	added ('OK')	text/html	etag:%225d3f6bd98eeeb6281a573b884fce299f-ssl-df%22	https://shopery.netlify.app/main/about.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/about.html	(from https://shopery.netlify.app/main/index.html)
17:59:37	56946/56946	---MCZ	200	added ('OK')	text/html	etag:%22ec876a9455724abd446c2e9eb59ee9b3-ssl-df%22	https://shopery.netlify.app/main/contact.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/contact.html	(from https://shopery.netlify.app/main/index.html)
17:59:38	57952/57952	---MCZ	200	added ('OK')	text/html	etag:%2294352d401c258725eb71f0224103ac06-ssl-df%22	https://shopery.netlify.app/main/checkout.html	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/checkout.html	(from https://shopery.netlify.app/main/index.html)
17:59:38	6636/6636	---M--	200	added ('OK')	image/png	etag:%22bd623d55e57fa206d964fa9c2e9b794e-ssl%22	https://shopery.netlify.app/main/src/images/user/img-03.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/user/img-03.png	(from https://shopery.netlify.app/main/index.html)
17:59:39	102563/102563	---M--	200	added ('OK')	image/jpeg	etag:%22bcbf26f7e842e46e842e213231b60157-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-lg-03.jpg	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-lg-03.jpg	(from https://shopery.netlify.app/main/index.html)
17:59:40	43953/43953	---M--	200	added ('OK')	image/png	etag:%222f332722be21f7b008283a36963bc768-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-sm-05.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-sm-05.png	(from https://shopery.netlify.app/main/index.html)
17:59:41	58063/58063	---M--	200	added ('OK')	image/png	etag:%22651142f2fd99d2625ca833586d1589c2-ssl%22	https://shopery.netlify.app/main/src/images/banner/banner-sm-04.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/banner/banner-sm-04.png	(from https://shopery.netlify.app/main/index.html)
17:59:42	25962/25962	---M--	200	added ('OK')	image/png	etag:%22c0ad9e3cf7013ee8f47a20a08358d40b-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-fruits.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-fruits.png	(from https://shopery.netlify.app/main/index.html)
17:59:42	35124/35124	---M--	200	added ('OK')	image/png	etag:%2283aa0afce4d864d9e5f79fe71b70f4ca-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-icon-vegitables.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-icon-vegitables.png	(from https://shopery.netlify.app/main/index.html)
17:59:43	38404/38404	---M--	200	added ('OK')	image/png	etag:%22985e0b9733149a001b581cb9e0aefca8-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-meat.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-meat.png	(from https://shopery.netlify.app/main/index.html)
17:59:44	37494/37494	---M--	200	added ('OK')	image/png	etag:%22fd05e019b69caeaa66fcb5b95d0ebbe7-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-icon-snaks.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-icon-snaks.png	(from https://shopery.netlify.app/main/index.html)
17:59:45	39256/39256	---M--	200	added ('OK')	image/png	etag:%220ce95ba67de1cc2c6aa903fe26383ce1-ssl%22	https://shopery.netlify.app/main/src/images/categories/img-12.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/img-12.png	(from https://shopery.netlify.app/main/index.html)
17:59:45	29344/29344	---M--	200	added ('OK')	image/png	etag:%22bd07c7c37f3b3de8b89658cc3411ce4a-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-icon-beauty.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-icon-beauty.png	(from https://shopery.netlify.app/main/index.html)
17:59:46	39193/39193	---M--	200	added ('OK')	image/png	etag:%22716e2e69485c1b6ebcd74b88d2e7c3a6-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-icon-snaks2.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-icon-snaks2.png	(from https://shopery.netlify.app/main/index.html)
17:59:47	35291/35291	---M--	200	added ('OK')	image/png	etag:%2246c8a43c723f3ee98386d420b306794e-ssl%22	https://shopery.netlify.app/main/src/images/categories/img-06.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/img-06.png	(from https://shopery.netlify.app/main/index.html)
17:59:48	35062/35062	---M--	200	added ('OK')	image/png	etag:%2227c57e04763af5adbb2d815e1b98950a-ssl%22	https://shopery.netlify.app/main/src/images/categories/img-07.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/img-07.png	(from https://shopery.netlify.app/main/index.html)
17:59:48	27455/27455	---M--	200	added ('OK')	image/png	etag:%22985cfe325afc0849cb66e779a22fe811-ssl%22	https://shopery.netlify.app/main/src/images/categories/img-08.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/img-08.png	(from https://shopery.netlify.app/main/index.html)
17:59:49	30545/30545	---M--	200	added ('OK')	image/png	etag:%22ecdeddac73c3a68ac3f111b110b7d967-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-soda.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-soda.png	(from https://shopery.netlify.app/main/index.html)
17:59:50	29914/29914	---M--	200	added ('OK')	image/png	etag:%224be4275705583b7226caeea6f89922de-ssl%22	https://shopery.netlify.app/main/src/images/categories/image-oil.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/categories/image-oil.png	(from https://shopery.netlify.app/main/index.html)
17:59:51	58960/58960	---M--	200	added ('OK')	image/png	etag:%223b450a4d92008bebff9f24c41420f40b-ssl%22	https://shopery.netlify.app/main/src/images/products/img-02.png	C:/Users/USERPC/Desktop/templates/Shopery/shopery.netlify.app/main/src/images/products/img-02.png	(from https://shopery.netlify.app/main/index.html)
